Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1970","1970","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1971","1971","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1972","1972","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1973","1973","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1974","1974","t","2510","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1974","1974","1000 USD","274","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1975","1975","t","2218","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1975","1975","1000 USD","195","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1976","1976","t","2636","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1976","1976","1000 USD","134","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1977","1977","t","2722","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1977","1977","1000 USD","135","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1978","1978","t","2090","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1978","1978","1000 USD","115","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1979","1979","t","2635","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1979","1979","1000 USD","148","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1980","1980","t","202","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1980","1980","1000 USD","18","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1981","1981","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1982","1982","t","3610","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1982","1982","1000 USD","322","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1983","1983","t","50","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1983","1983","1000 USD","28","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1984","1984","t","140","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1984","1984","1000 USD","66","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1985","1985","t","40","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1985","1985","1000 USD","41","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1986","1986","t","107","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1986","1986","1000 USD","96","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1987","1987","t","1","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1987","1987","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1988","1988","t","68","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1988","1988","1000 USD","13","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1989","1989","t","57","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1989","1989","1000 USD","23","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1990","1990","t","1530","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1990","1990","1000 USD","318","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1991","1991","t","13213","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1991","1991","1000 USD","2550","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1992","1992","t","12602","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1992","1992","1000 USD","2715","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1993","1993","t","4566","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1993","1993","1000 USD","1142","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1994","1994","t","14035","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1994","1994","1000 USD","3306","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1995","1995","t","37586","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1995","1995","1000 USD","10219","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1996","1996","t","28001","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1996","1996","1000 USD","7912","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1997","1997","t","27038","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1997","1997","1000 USD","6536","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1998","1998","t","22981","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1998","1998","1000 USD","5865","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","1999","1999","t","17919","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","1999","1999","1000 USD","4526","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2000","2000","t","20401","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2000","2000","1000 USD","4597","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2001","2001","t","15000","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2001","2001","1000 USD","3014","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2002","2002","t","24091","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2002","2002","1000 USD","4442","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2003","2003","t","57440","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2003","2003","1000 USD","11320","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2004","2004","t","56220","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2004","2004","1000 USD","14600","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2005","2005","t","32311","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2005","2005","1000 USD","11531","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2006","2006","t","23686","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2006","2006","1000 USD","6255","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2007","2007","t","48970","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2007","2007","1000 USD","16557","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2008","2008","t","14425","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2008","2008","1000 USD","7057","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2009","2009","t","19091","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2009","2009","1000 USD","5500","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2010","2010","t","28713","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2010","2010","1000 USD","8930","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2011","2011","t","48084","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2011","2011","1000 USD","15380","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2012","2012","t","42576","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2012","2012","1000 USD","14149","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2013","2013","t","34315","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2013","2013","1000 USD","16461","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2014","2014","t","69435.6","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2014","2014","1000 USD","22635","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2015","2015","t","80473","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2015","2015","1000 USD","15218","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2016","2016","t","41529.43","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2016","2016","1000 USD","12054","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2017","2017","t","76514.92","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2017","2017","1000 USD","15908","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2018","2018","t","97750.14","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2018","2018","1000 USD","22168","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2019","2019","t","37050.05","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2019","2019","1000 USD","9062","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2020","2020","t","14904.76","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2020","2020","1000 USD","6099","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2021","2021","t","42051","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2021","2021","1000 USD","10668","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22110.02","Skim milk of cows","2022","2022","t","57174.44","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22110.02","Skim milk of cows","2022","2022","1000 USD","27962","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1961","1961","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1962","1962","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1963","1963","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1964","1964","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1965","1965","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1966","1966","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1967","1967","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1968","1968","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1969","1969","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1970","1970","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1971","1971","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1972","1972","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1973","1973","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1974","1974","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1975","1975","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1976","1976","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1977","1977","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1978","1978","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1978","1978","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1979","1979","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1980","1980","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1980","1980","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1981","1981","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1982","1982","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1982","1982","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1983","1983","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1984","1984","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1984","1984","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1985","1985","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1986","1986","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1986","1986","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1987","1987","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1988","1988","t","7470","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1988","1988","1000 USD","1036","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1989","1989","t","15970","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1989","1989","1000 USD","2277","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1990","1990","t","7136","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1990","1990","1000 USD","1629","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1991","1991","t","16018","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1991","1991","1000 USD","3998","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1992","1992","t","30512","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1992","1992","1000 USD","8124","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1993","1993","t","559","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1993","1993","1000 USD","357","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1994","1994","t","3","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1994","1994","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1995","1995","t","18","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1995","1995","1000 USD","11","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1996","1996","t","75","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1996","1996","1000 USD","74","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1997","1997","t","3378","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1997","1997","1000 USD","4220","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1998","1998","t","3051","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1998","1998","1000 USD","3212","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","1999","1999","t","4437","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","1999","1999","1000 USD","5622","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2000","2000","t","1062","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2000","2000","1000 USD","962","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2001","2001","t","857","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2001","2001","1000 USD","835","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2002","2002","t","2416","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2002","2002","1000 USD","2360","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2003","2003","t","2201","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2003","2003","1000 USD","2319","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2004","2004","t","1840","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2004","2004","1000 USD","1879","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2005","2005","t","1769","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2005","2005","1000 USD","2150","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2006","2006","t","1093","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2006","2006","1000 USD","1465","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2007","2007","t","1218","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2007","2007","1000 USD","1948","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2008","2008","t","730","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2008","2008","1000 USD","1376","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2009","2009","t","1453","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2009","2009","1000 USD","2425","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2010","2010","t","1360","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2010","2010","1000 USD","2417","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2011","2011","t","1287","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2011","2011","1000 USD","3189","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2012","2012","t","1429","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2012","2012","1000 USD","2734","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2013","2013","t","967","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2013","2013","1000 USD","2640","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22130.03","Whey, condensed","2014","2014","t","644.17","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22130.03","Whey, condensed","2014","2014","1000 USD","747","A","Official figure",""
